page,movie_title,movie_desc,movie_url
https://www.themoviedb.org/movie?language=en-US&page=2,Aquaman,"Once home to the most advanced civilization on Earth, Atlantis is now an underwater kingdom ruled by the power-hungry King Orm. With a vast army at his disposal, Orm plans to conquer the remaining oceanic people…",https://www.themoviedb.org//movie/297802?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=2,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any…",https://www.themoviedb.org//movie/363088?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,Thor: The Dark World,Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand…,https://www.themoviedb.org//movie/76338?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,A Hidden Life,"The Austrian Franz Jägerstätter, a conscientious objector, refuses to fight for the Nazis in World War II and is executed by them in 1943. Opening at Jägerstätter’s home in Austria’s countryside, the film follows…",https://www.themoviedb.org//movie/403300?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",https://www.themoviedb.org//movie/284052?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect…",https://www.themoviedb.org//movie/335983?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,Iron Sky: The Coming Race,"Twenty years after the events of Iron Sky, the former Nazi Moonbase has become the last refuge of mankind. Earth was devastated by a nuclear war, but buried deep under the wasteland lies a power that could save…",https://www.themoviedb.org//movie/302349?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",https://www.themoviedb.org//movie/22?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot…,https://www.themoviedb.org//movie/11?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,The Mule,"Earl Stone, a man in his 80s, is broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he’s just signed on as a drug…",https://www.themoviedb.org//movie/504172?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,Trainspotting,"Mark Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",https://www.themoviedb.org//movie/627?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=4,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward…",https://www.themoviedb.org//movie/8966?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",https://www.themoviedb.org//movie/280217?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Mary Poppins Returns,"In Depression-era London, a now-grown Jane and Michael Banks, along with Michael's three children, are visited by the enigmatic Mary Poppins following a personal loss. Through her unique magical skills, and with…",https://www.themoviedb.org//movie/400650?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the…",https://www.themoviedb.org//movie/27205?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Death Wish,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,https://www.themoviedb.org//movie/395990?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him…",https://www.themoviedb.org//movie/12445?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Goosebumps,"After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real…",https://www.themoviedb.org//movie/257445?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Bad Times at the El Royale,"Lake Tahoe, 1969. Seven strangers, each one with a secret to bury, meet at El Royale, a decadent motel with a dark past. In the course of a fateful night, everyone will have one last shot at redemption.",https://www.themoviedb.org//movie/446021?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear…",https://www.themoviedb.org//movie/150540?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Valentine: The Dark Avenger,"Batavia City is a metropolitan jewel ... but one increasingly tarnished in the face of rising crime. Amidst the chaotic onslaught of robbery and violence, Srimaya, a waitress at a café, dreams of a glamorous life…",https://www.themoviedb.org//movie/586553?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",https://www.themoviedb.org//movie/260513?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,The Curious Case of Benjamin Button,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out…",https://www.themoviedb.org//movie/4922?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=7,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",https://www.themoviedb.org//movie/348350?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=7,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity,…",https://www.themoviedb.org//movie/272?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=7,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",https://www.themoviedb.org//movie/603?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=7,Planes,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to…",https://www.themoviedb.org//movie/151960?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=7,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners…",https://www.themoviedb.org//movie/198663?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=7,Ip Man 4,Ip Man 4 is an upcoming Hong Kong biographical martial arts film directed by Wilson Yip and produced by Raymond Wong. It is the fourth in the Ip Man film series based on the life of the Wing Chun grandmaster of…,https://www.themoviedb.org//movie/449924?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=7,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight…",https://www.themoviedb.org//movie/49026?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=7,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",https://www.themoviedb.org//movie/210577?language=en-US
https://www.themoviedb.org/movie?language=en-US&page=6,Men in Black,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and…",https://www.themoviedb.org//movie/607?language=en-US
